Cernay (Val-d'Oise),Ile de France,48.98528156,2.25702477
Cérons,Aquitaine,44.63297759,-0.34111786
Cessieu,Rhône-Alpes,45.56101689,5.37544001
Cesson,Ile de France,48.5658703,2.5941721
Cesson-Sévigné-Halte,Bretagne,48.11236668,-1.60250365
Ceyzériat,Rhône-Alpes,46.18346254,5.32582032
Cézy,Bourgogne,47.98559234,3.33813771
Chabanais,Poitou-Charentes,45.87255792,0.71476886
Chabenet,Centre,46.62656108,1.50786172
Chabons,Rhône-Alpes,45.43777967,5.42839631
Chabris,Centre,47.25666274,1.64683553
Chagny,Bourgogne,46.90735384,4.74918363
Chailly-Boissy-Le Châtel,Ile de France,48.81427579,3.15191098
Chaingy-Fourneaux-Plage,Centre,47.8774943,1.78368175
Chalais,Poitou-Charentes,45.27068138,0.04339172
Challans,Pays de la Loire,46.84380944,-1.87155049
Chalonnes,Pays de la Loire,47.34290679,-0.74358383
Châlons-en-Champagne,Champagne-Ardenne,48.95546652,4.34896166
Chalon-sur-Saône,Bourgogne,46.78103,4.843164
Chamalières-sur-Loire,Auvergne,45.20555567,3.99210648
Chamarande,Ile de France,48.5146592,2.21606956
Champbenoist-Poigny,Ile de France,48.54573855,3.28691515
Chambéry-Challes-les-Eaux,Rhône-Alpes,45.57093338,5.92054305
Chamblet,Auvergne,46.31380744,2.70150424
Chambly,Picardie,49.16356959,2.24037344
Chamborigaud,Languedoc-Roussillon,44.30069302,3.97937389
Chambourg,Centre,47.18165153,0.96542657
Chamelet,Rhône-Alpes,45.98206954,4.50719087
Chamonix-Mont-Blanc,Rhône-Alpes,45.92256371,6.87409211
Chamousset,Rhône-Alpes,45.55760058,6.20566694
Champagné,Pays de la Loire,48.01954067,0.33455556
Champagne-sur-Oise,Ile de France,49.13573977,2.24207975
Champagne-sur-Seine,Ile de France,48.40633817,2.7997657
Champagney,Franche-Comté,47.70314861,6.701225
Champagnole,Franche-Comté,46.74938607,5.91016072
Champ-de-Courses-d'Enghien,Ile de France,48.97974452,2.29175179
Champigneulles,Lorraine,48.7350652,6.16936001
Champigny-sur-Yonne,Bourgogne,48.32417157,3.13089644
Champ-de-Mars-Tour-Eiffel,Ile de France,48.85868721,2.29204001
Champs-St-Bris,Bourgogne,47.73828679,3.60354698
Champtocé-sur-Loire,Pays de la Loire,47.41020754,-0.86789416
Chanac,Languedoc-Roussillon,44.47337658,3.34495822
Changis-St-Jean,Ile de France,48.95929833,3.02632478
Chanteloup-les-Vignes,Ile de France,48.97028953,2.0272304
Chantenay,Pays de la Loire,47.19670827,-1.59595561
Chantenay-St-Imbert,Bourgogne,46.72780149,3.17236922
Chantilly-Gouvieux,Picardie,49.18698177,2.45956994
Chantonnay,Pays de la Loire,46.6899692,-1.05460989
Chapeauroux,Languedoc-Roussillon,44.83787267,3.74164668
Chaponost,Rhône-Alpes,45.69848833,4.76451346
Chaponval,Ile de France,49.0688074,2.1405569
Charbonnières-les-Bains,Rhône-Alpes,45.78226122,4.73573535
Charleville-Mézières,Champagne-Ardenne,49.76788399,4.72513174
Charmes (Vosges),Lorraine,48.37855465,6.30193498
Chars,Ile de France,49.16299343,1.93670429
Chartres,Centre,48.44880574,1.48134249
Chartrettes,Ile de France,48.48689513,2.69597219
Chasseneuil (Vienne),Poitou-Charentes,46.65180135,0.3728208
Chasseneuil-sur-Bonnieure,Poitou-Charentes,45.82344815,0.45207285
Chasseradès,Languedoc-Roussillon,44.55396945,3.83968769
Chasse-sur-Rhône,Rhône-Alpes,45.58255572,4.79549601
Château-Arnoux-St-Auban,Provence-Alpes-CA,44.06082486,5.99712842
Châteaubourg,Bretagne,48.10615682,-1.40528896
Châteaubriant,Pays de la Loire,47.71247188,-1.37269463
Château-du-Loir,Pays de la Loire,47.68304992,0.41581649
Châteaudun,Centre,48.0735295,1.33843386
Château-Gaillard,Centre,48.1403753,1.91204364
Château-l'Évêque,Aquitaine,45.24471153,0.68845176
Châteaulin-Embranchement,Bretagne,48.20106632,-4.09484554
Châteauneuf-Bujaleuf,Limousin,45.76055659,1.64524663
Châteauneuf-sur-Charente,Poitou-Charentes,45.59997643,-0.05019528
Châteauneuf-sur-Cher,Centre,46.85576921,2.3116394
Château-Renault,Centre,47.58829212,0.90159737
Châteauroux,Centre,44.60968468,6.5301743
Château-Thierry,Picardie,49.03791428,3.40941464
Châtelaillon,Poitou-Charentes,46.07856832,-1.09119808
Châtelaudren-Plouagat,Bretagne,48.53319739,-2.97415155
Châtel-Censoir,Bourgogne,47.53765545,3.63507721
Châtellerault,Poitou-Charentes,46.81866722,0.54959041
Châtel-Nomexy,Lorraine,48.30754615,6.3871789
Châtillon-d'Azergues,Rhône-Alpes,45.87503672,4.6452677
Chauffailles,Bourgogne,46.20737544,4.34570903
Chaugey,Bourgogne,47.08754067,5.25505095
Chaulnes,Picardie,49.80708648,2.80177302
Chaumont,Champagne-Ardenne,48.10944266,5.13443216
Chaumont-en-Vexin,Picardie,49.26141145,1.87172806
Chauny,Picardie,49.61047287,3.22266049
Chavagnes-les-Redoux,Pays de la Loire,46.72597029,-0.9311647
Chaville-Rive-Droite,Ile de France,48.81182559,2.18764459
Chaville-Rive-Gauche,Ile de France,48.80516548,2.18950975
Chaville-Vélizy,Ile de France,48.79983424,2.18317549
Chazay-Marcilly,Rhône-Alpes,45.87374688,4.72648127
Chedde-Voie-Étroite,Rhône-Alpes,45.92650129,6.71962044
Chef-du-Pont-Ste-Mère,Basse-Normandie,49.3843213,-1.34428467
Cheilly-lès-Maranges,Bourgogne,46.89282827,4.67599971
Chelles-Gournay,Ile de France,48.87427053,2.58320309
Chemillé,Pays de la Loire,47.21775763,-0.73231048
Chemilly-Appoigny,Bourgogne,47.89741044,3.55430228
Chemin-d'Antony,Ile de France,48.74804648,2.31326033
Chenay-Gagny,Ile de France,48.8774691,2.5526759
Chenevières,Lorraine,48.51924258,6.63302517
Chenonceaux-Chisseaux,Centre,47.3306,1.0659633
Cheny,Bourgogne,47.94672428,3.52643077
Chepy-Valines,Picardie,50.06817889,1.63517885
Cherbourg,Basse-Normandie,49.63445493,-1.61839345
Chessy,Rhône-Alpes,45.88546365,4.62229268
Chevaigné,Bretagne,48.20889798,-1.63115269
Chevillon,Champagne-Ardenne,48.52426745,5.11182525
Chevilly,Centre,48.0266694,1.87911396
Chèvremont,Franche-Comté,47.62165518,6.9207386
Chevrières,Picardie,49.33726902,2.68292834
Chézy-sur-Marne,Picardie,48.99188663,3.36438175
Chilly-Mazarin,Ile de France,48.69996695,2.30951848
Chindrieux,Rhône-Alpes,45.8033096,5.8466814
Chinon,Centre,47.16305533,0.2520471
Chirac,Languedoc-Roussillon,44.52287535,3.26450185
Chissay-en-Touraine,Centre,47.33499463,1.13484707
Chocques,Nord Pas de Calais,50.53819894,2.5649338
Choisy-au-Bac,Picardie,49.44232219,2.8622786
Choisy-le-Roi,Ile de France,48.76400227,2.41117858
Cholet,Pays de la Loire,47.06630719,-0.87046528
Chorges,Provence-Alpes-CA,44.5457054,6.27207134
Chouzy,Centre,47.52052036,1.24799102
Cinq-Mars,Centre,47.34479572,0.46007843
Cintegabelle,Midi-Pyrénées,43.30537319,1.52050305
Cires-lès-Mello,Picardie,49.27038504,2.36033572
Ciry-le-Noble,Bourgogne,46.60439023,4.30070138
Civrieux-d'Azergues,Rhône-Alpes,45.8600879,4.71907817
Cize-Bolozon,Rhône-Alpes,46.21356536,5.45386065
Clacy-Mons,Picardie,49.5435765,3.57637651
Clamart,Ile de France,48.81416833,2.2741948
Clamecy,Bourgogne,47.46704927,3.52058438
Clelles-Mens,Rhône-Alpes,44.82701601,5.60472194
Clères,Haute-Normandie,49.59955141,1.10644741
Clermont-de-l'Oise,Picardie,49.38544509,2.41751935
Clermont-en-Argonne,Lorraine,49.10660047,5.0652559
Clermont-Ferrand,Auvergne,45.77857458,3.10052129
Clermont-La Pardieu,Auvergne,45.76784966,3.13263867
Clerval,Franche-Comté,47.39637443,6.4922081
Clichy-Levallois,Ile de France,48.89771036,2.29726952
Clion-sur-Seugne,Poitou-Charentes,45.4784984,-0.50209711
Clisson,Pays de la Loire,47.08584548,-1.28675377
Cloyes,Centre,47.99225419,1.24340289
Cluses,Rhône-Alpes,46.06148266,6.582773
Coarraze-Nay,Aquitaine,43.1817815,-0.24180985
Coat-Guégan,Bretagne,48.4804381,-3.27371621
Cobrieux,Nord Pas de Calais,50.53808922,3.21955708
Cognac,Poitou-Charentes,45.68446198,-0.32616341
Coignières,Ile de France,48.74402948,1.92181267
Collioure,Languedoc-Roussillon,42.52305518,3.08302136
Collonges (Côte-d'Or),Bourgogne,47.22085868,5.26614708
Collonges-Fontaines,Rhône-Alpes,45.82883504,4.84635508
Colmar,Alsace,48.07320121,7.3469667
Colmar-Mésanges,Alsace,48.08575675,7.33399114
Colmar-St-Joseph,Alsace,48.08211109,7.34376891
Colombes,Ile de France,48.92389429,2.25916045
Colombier-Fontaine,Franche-Comté,47.45560157,6.68931903
Colomiers,Midi-Pyrénées,43.60326947,1.33411169
Colomiers-Lycée-International,Midi-Pyrénées,43.61643317,1.31392878
Colroy-Lubine,Lorraine,48.31464406,7.1308835
Combourg,Bretagne,48.41598173,-1.72753529
Combs-la-Ville-Quincy,Ile de France,48.66746117,2.54797083
Comines-France,Nord Pas de Calais,50.76110643,3.01012871
Commentry,Auvergne,46.29549592,2.74178086
Commercy,Lorraine,48.76574522,5.58891901
Compans,Ile de France,48.99159648,2.66520593
Compiègne,Picardie,49.4227271,2.82444813
Conches,Haute-Normandie,48.96234224,0.93896843
Condat-le-Lardin,Aquitaine,45.12671137,1.22664916
Condé-sur-Huisne,Basse-Normandie,48.38351366,0.84897338
Conflans-Fin-d'Oise,Ile de France,48.98831052,2.07467943
Conflans-Jarny,Lorraine,49.16666457,5.86810599
Conflans-Sainte-Honorine,Ile de France,48.99678339,2.09880252
Conlie,Pays de la Loire,48.12716084,-0.01106766
Connerré-Beillé,Pays de la Loire,48.07412818,0.48764134
Contrexéville,Lorraine,48.17928209,5.88996854
Corbehem,Nord Pas de Calais,50.34339973,3.04112483
Corbeil-Essonnes,Ile de France,48.61463843,2.4739854
Corbie,Picardie,49.91199064,2.50005376
Corbigny,Bourgogne,47.25451561,3.67739752
Corcieux-Vanémont,Lorraine,48.19841187,6.8775023
Corcy,Picardie,49.25536154,3.21604856
Cordemais,Pays de la Loire,47.30201756,-1.84617439
Cordesse-Igornay,Bourgogne,47.05115327,4.34296939
Cordes-Vindrac,Midi-Pyrénées,44.06701175,1.89999047
Corgoloin,Bourgogne,47.08425428,4.91720851
Cormeilles-en-Parisis,Ile de France,48.96852499,2.19344504
Cormery,Centre,47.26235576,0.83382973
Cornil,Limousin,45.21528279,1.69742103
Coron-de-Méricourt,Nord Pas de Calais,50.41489948,2.88477768
Corps-Nuds,Bretagne,47.98561612,-1.57546721
Corrèze,Limousin,45.32934219,1.88038604
Corseul-Languenan,Bretagne,48.49601199,-2.14140699
Cosne-sur-Loire,Bourgogne,47.413992,2.9320368
Coucy-les-Eppes,Picardie,49.55563286,3.77588232
Coudekerque-Branche,Nord Pas de Calais,51.01885786,2.37481652
Coudray-Montceaux,Ile de France,48.56622159,2.49226968
Couéron,Pays de la Loire,47.22216722,-1.72469254
Couffoulens-Leuc,Languedoc-Roussillon,43.15517671,2.31693535
Couilly-St-Germain,Ile de France,48.88281112,2.85425658
Couiza-Montazels,Languedoc-Roussillon,42.94260397,2.248336
Coulanges-sur-Yonne,Bourgogne,47.52681416,3.54682345
Couliboeuf,Basse-Normandie,48.92358935,-0.09848933
Coulommiers,Ile de France,48.80765191,3.08181929
Courbevoie,Ile de France,48.89785878,2.24777773
Courcay-Tauxigny,Centre,47.23783349,0.86762735
Courcelles-le-Comte,Nord Pas de Calais,50.16876305,2.78775135
Courcelles-sur-Nied,Lorraine,49.06351728,6.31098955
Courcy-Brimont,Champagne-Ardenne,49.32915987,4.01496054
Courghain,Nord Pas de Calais,50.99690685,2.29306083
Coursan,Languedoc-Roussillon,43.23354858,3.05068463
Courtalain-St-Pellerin,Centre,48.0736861,1.12659864
Courthézon,Provence-Alpes-CA,44.0903093,4.88842928
Courville-sur-Eure,Centre,48.45157173,1.23482271
Cousance,Franche-Comté,46.53513918,5.38685558
Coussac-Bonneval,Limousin,45.50796724,1.31027617
Coutances,Basse-Normandie,49.0428055,-1.44126515
Coutras,Aquitaine,45.03667902,-0.13140882
Couze,Aquitaine,44.83663278,0.70290445
Couzon-au-Mont-d'Or,Rhône-Alpes,45.84842517,4.8291252
Cramoisy,Picardie,49.25635191,2.40548492
Cransac,Midi-Pyrénées,44.52296645,2.27116705
Cravant-Bazarnes,Bourgogne,47.67980637,3.68088995
Crêches-sur-Saône,Bourgogne,46.24608145,4.78406314
Crécy-en-Brie-La Chapelle,Ile de France,48.85965898,2.90563909
Creil,Picardie,49.26334568,2.46783747
Crépieux-la-Pape,Rhône-Alpes,45.80370122,4.89265278
Crépy-Couvron,Picardie,49.62351576,3.51665726
Crépy-en-Valois,Picardie,49.23122039,2.88844224
Crest,Rhône-Alpes,44.72981725,5.01621458
Creysse-Mouleydier,Aquitaine,44.85562669,0.58144362
Crissé,Pays de la Loire,48.16752056,-0.06510415
Croix-d'Hins,Aquitaine,44.70966652,-0.81591297
Croix-l'Allumette,Nord Pas de Calais,50.686512,3.15067523
Croix-Sainte,Provence-Alpes-CA,43.40873252,5.01972838
Croix-Wasquehal,Nord Pas de Calais,50.67858314,3.13772503
Cros-de-Cagnes,Provence-Alpes-CA,43.66025168,7.16621904
Crouy,Picardie,49.40380762,3.35669602
Crouy-sur-Ourcq,Ile de France,49.09155431,3.06289715
Cubzac-les-Ponts,Aquitaine,44.9729477,-0.4592287
Cuers-Pierrefeu,Provence-Alpes-CA,43.2377275,6.08604283
Cugand-la-Bernardière,Pays de la Loire,47.05769047,-1.25170354
Cuinchy,Nord Pas de Calais,50.52207368,2.74520782
Culmont-Chalindrey,Champagne-Ardenne,47.8097355,5.44302141
Culoz,Rhône-Alpes,45.84276097,5.77848714
Cysoing,Nord Pas de Calais,50.56057519,3.21130022
Dachstein,Alsace,48.54272719,7.5326938
Dambach-la-Ville,Alsace,48.32119798,7.43550718
Damblain,Lorraine,48.09365091,5.65630948
Damiatte-St-Paul,Midi-Pyrénées,43.65622655,1.97431348
Dammartin-Juilly-St-Mard,Ile de France,49.03244843,2.69951364
Dangé,Poitou-Charentes,46.93781519,0.60878482
Dannemarie,Alsace,47.62740917,7.1238961
Dannemarie-Velesmes,Franche-Comté,47.20375597,5.87361795
Dannes-Camiers,Nord Pas de Calais,50.57621004,1.61483833
Daours,Picardie,49.89904993,2.45883516
Dardilly-le-Jubin,Rhône-Alpes,45.81457453,4.76167439
Dardilly-les-Mouilles,Rhône-Alpes,45.79589629,4.76001524
Darsac,Auvergne,45.14230931,3.73614695
Dax,Aquitaine,43.72080715,-1.05051455
Decize,Bourgogne,46.83744659,3.46752465
Dégagnac,Midi-Pyrénées,44.65350348,1.34015623
Deluz,Franche-Comté,47.29287376,6.1999502
Denain,Nord Pas de Calais,50.33479068,3.38810109
Dercy-Froidmont,Picardie,49.70273235,3.6920432
Dettwiller,Alsace,48.75170084,7.4653858
Deuil-Montmagny,Ile de France,48.97561304,2.33777933
Deûlémont,Nord Pas de Calais,50.71642739,2.99379769
Deville,Champagne-Ardenne,49.87955303,4.70702065
Diarville,Lorraine,48.39782905,6.12631505
Die,Rhône-Alpes,44.75813349,5.36293682
Diemeringen,Alsace,48.94100331,7.1847774
Dieppe,Haute-Normandie,49.91679161,1.08117153
Dieulouard,Lorraine,48.84367095,6.07128919
Dieupentale,Midi-Pyrénées,43.86526108,1.27601231
Digoin,Bourgogne,46.48547136,3.99296008
Dijon-Porte-Neuve,Bourgogne,47.32308691,5.0551604
Dijon-Ville,Bourgogne,47.32349546,5.02588423
Dinan,Bretagne,48.45697291,-2.05298226
Dingé,Bretagne,48.35012931,-1.68583202
Diou (Allier),Auvergne,46.53073737,3.7524983
Dirinon,Bretagne,48.39259737,-4.28558959
Dissay (Vienne),Poitou-Charentes,46.70373528,0.42113349
Distroff,Lorraine,49.3351201,6.26021566
Dives-Cabourg,Basse-Normandie,49.28236102,-0.10985711
Dives-sur-Mer-Port-Guillaume,Basse-Normandie,49.28919798,-0.10407452
Docelles-Cheniménil,Lorraine,48.14334493,6.61017183
Dol,Bretagne,48.54297746,-1.75046101
Dole-Ville,Franche-Comté,47.0964124,5.48796694
Dombasle-sur-Meurthe,Lorraine,48.62334568,6.34353677
Domblans-Voiteur,Franche-Comté,46.761062,5.59762554
Domfront (Sarthe),Pays de la Loire,48.1077609,0.02601801
Dommartin-Lissieu,Rhône-Alpes,45.84690026,4.73196309
Dommartin-Remiencourt,Picardie,49.79798696,2.39189228
Domont,Ile de France,49.03287634,2.33785256
Dompierre (Nord),Nord Pas de Calais,50.14621166,3.87138937
Dompierre-Sept-Fons,Auvergne,46.52642901,3.67544332
Donchery,Champagne-Ardenne,49.69812757,4.87457928
Donges,Pays de la Loire,47.30884357,-2.07253357
Donjeux,Champagne-Ardenne,48.36592979,5.14842216
Don-Sainghin,Nord Pas de Calais,50.55189113,2.91414893
Donzère,Rhône-Alpes,44.44275971,4.70453905
Dordives,Centre,48.14764669,2.76253352
Dorlisheim,Alsace,48.52429205,7.49282633
Dormans,Champagne-Ardenne,49.07925216,3.64173983
Douai,Nord Pas de Calais,50.37329059,3.09077483
Dourdan,Ile de France,48.53354489,2.01016126
Dourdan-la-Forêt,Ile de France,48.53555954,1.9969357
Dourges,Nord Pas de Calais,50.43153026,2.98578987
Douzillac,Aquitaine,45.0793628,0.41702813
Dracy-Saint-Loup,Bourgogne,47.00836781,4.34350015
Drancy,Ile de France,48.93251532,2.45560919
Drap-Cantaron,Provence-Alpes-CA,43.7596155,7.31681334
Dreffeac,Pays de la Loire,47.4818224,-2.05032161
Dreuil-lès-Amiens,Picardie,49.91513911,2.22809771
Dreux,Centre,48.73122072,1.37064697
Drusenheim,Alsace,48.76590105,7.9473756
Druye,Centre,47.30679517,0.53547377
Dunkerque,Nord Pas de Calais,51.03464131,2.36454123
Duppigheim,Alsace,48.54405025,7.5870823
Durtol-Nohanent,Auvergne,45.79541709,3.04882856
Duttlenheim,Alsace,48.54558671,7.5656294
Ebblinghem,Nord Pas de Calais,50.73085912,2.40881409
Ebersheim,Alsace,48.30881256,7.4927128
Ebersviller,Lorraine,49.27481943,6.41135327
Echirolles,Rhône-Alpes,45.15313328,5.71912569
Écommoy,Pays de la Loire,47.8240096,0.26939536
Écouché,Basse-Normandie,48.7149444,-0.12113266
Écouen-Ézanville,Ile de France,49.02276197,2.36290365
Écouflant,Pays de la Loire,47.50387485,-0.5196154
Écully-la-Demi-Lune,Rhône-Alpes,45.76596239,4.77969228
Égletons,Limousin,45.40231746,2.06514927
Égly,Ile de France,48.58241116,2.22221162
Éguzon,Centre,46.4404265,1.55202769
Eichhoffen,Alsace,48.38231031,7.4498619
Einvaux,Lorraine,48.50310987,6.39275091
Elbeuf-St-Aubin,Haute-Normandie,49.30347751,1.00926229
Elne,Languedoc-Roussillon,42.59736392,2.9635307
Éloyes,Lorraine,48.08623082,6.60032326
Embrun,Provence-Alpes-CA,44.56686256,6.4962645
Émerainville-Pontault-Combault,Ile de France,48.80665662,2.61740486
Enchenberg,Lorraine,49.01603579,7.33376584
Enghien-les-Bains,Ile de France,48.9735272,2.30613817
Ennevelin,Nord Pas de Calais,50.54984906,3.15836857
Entzheim,Alsace,48.54736796,7.6300148
Épannes,Poitou-Charentes,46.24485779,-0.58162772
Épanvilliers,Poitou-Charentes,46.22688701,0.23590652
Épernay,Champagne-Ardenne,49.04651699,3.9602431
Épernon,Centre,48.60508661,1.68168393
Epfig,Alsace,48.36355947,7.44982054
Épierre-St-Léger,Rhône-Alpes,45.45675826,6.29253404
Épinal,Lorraine,48.1775844,6.44140864
Épinay-sur-Orge,Ile de France,48.66933774,2.33223865
Épinay-sur-Seine,Ile de France,48.95407867,2.30236571
Épinay-Villetaneuse,Ile de France,48.95848776,2.32797478
Épluches,Ile de France,49.05549651,2.12346104
Épône-Mézières,Ile de France,48.96329467,1.80928413
Épouville,Haute-Normandie,49.56679292,0.22424504
Éragny-Neuville,Ile de France,49.01825486,2.09096663
Ermont-Eaubonne,Ile de France,48.98054383,2.27276445
Ermont-Halte,Ile de France,48.99105478,2.26313669
Err,Languedoc-Roussillon,42.44626164,2.02760792
Erstein,Alsace,48.422858,7.6380977
Esbly,Ile de France,48.90314191,2.81059946
Escalquens,Midi-Pyrénées,43.51682201,1.5423784
Escaudoeuvres,Nord Pas de Calais,50.19253937,3.27636379
Esches,Picardie,49.21250889,2.17080739
Espéraza,Languedoc-Roussillon,42.93581952,2.21803086
Esquelbecq,Nord Pas de Calais,50.89039232,2.41201912
Essonnes-Robinson,Ile de France,48.60618161,2.46367648
Estavar,Languedoc-Roussillon,42.46301331,2.02326776
Estrées-St-Denis,Picardie,49.43786557,2.64265703
Estressin,Rhône-Alpes,45.54032707,4.8679651
Esvres,Centre,47.28412179,0.78157275
Étain,Lorraine,49.20770764,5.63948603
Étainhus-St-Romain,Haute-Normandie,49.56080182,0.33055448
Étalans,Franche-Comté,47.15584502,6.2709729
Étampes,Ile de France,48.43685641,2.15899848
Étang,Bourgogne,46.86802129,4.18363314
Étaples-Le Touquet,Nord Pas de Calais,50.51691548,1.64351514
Étigny-Véron,Bourgogne,48.13807048,3.2898402
Étival-Clairefontaine,Lorraine,48.36667275,6.87703813
Étréchy,Ile de France,48.49364075,2.19445169
Étriché-Châteauneuf,Pays de la Loire,47.65680699,-0.46064602
Eu,Haute-Normandie,50.05430256,1.41691478
Eu-la-Mouillette,Haute-Normandie,50.04881869,1.42550659
Eurville,Champagne-Ardenne,48.58289816,5.04489384
Évian-les-Bains,Rhône-Alpes,46.39759895,6.57714553
Évreux-Normandie,Haute-Normandie,49.01832687,1.1482425
Évron,Pays de la Loire,48.15546511,-0.39718564
Évry,Ile de France,48.63484196,2.45182418
Évry-Courcouronnes,Ile de France,48.6258439,2.42960041
Exideuil-sur-Vienne,Poitou-Charentes,45.88638053,0.66679605
Eygurande-Merlines,Limousin,45.64514877,2.4605805
Eymoutiers-Lac-de-Vassivière,Limousin,45.73962823,1.74024068
Eze,Provence-Alpes-CA,43.72212123,7.356961
Facture Biganos,Aquitaine,44.6373802,-0.96574615
Famechon,Picardie,49.76756276,2.04355661
Farbus,Nord Pas de Calais,50.35768741,2.83114431
Farébersviller,Lorraine,49.11808961,6.86159156
Faremoutiers-Pommeuse,Ile de France,48.80854522,2.99340993
Farschviller,Lorraine,49.08801323,6.9081708
Faubourg-d'Orléans,Centre,47.36691562,1.74073223
Fauga,Midi-Pyrénées,43.40445635,1.28248087
Faulquemont,Lorraine,49.04567913,6.60394922
Fécamp,Haute-Normandie,49.75946602,0.37389549
Fegersheim-Lipsheim,Alsace,48.49078884,7.6722067
Fellering,Alsace,47.89733127,6.98729023
Felletin,Limousin,45.88650802,2.16946637
Fenouillet-St-Alban,Midi-Pyrénées,43.68406877,1.40154549
Fépin,Champagne-Ardenne,50.02373898,4.72574581
Fère-en-Tardenois,Picardie,49.20852455,3.50402207
Ferrières-Fontenay,Centre,48.0966312,2.77220787
Feuquerolles,Picardie,50.06484947,1.60490514
Feuquières-Broquiers,Picardie,49.65444054,1.83118104
Feuquières-Fressenneville,Picardie,50.06338657,1.5889814
Feurs,Rhône-Alpes,45.74475389,4.23068472
Feyzin,Rhône-Alpes,45.66605262,4.85306637
Figeac,Midi-Pyrénées,44.60287709,2.03769209
Firminy,Rhône-Alpes,45.39162978,4.28541082
Fismes,Champagne-Ardenne,49.31083684,3.68232325
Flavy-le-Martel,Picardie,49.71872353,3.19060805
Flaxlanden,Alsace,47.69845227,7.3042061
Flers,Basse-Normandie,48.74437759,-0.57367027
Fleurieux-sur-l'Arbresle,Rhône-Alpes,45.84466115,4.6605358
Fleurville-Pont-de-Vaux,Bourgogne,46.45083799,4.88406193
Flez-Cuzy-Tannay,Bourgogne,47.36284928,3.6151742
Foëcy,Centre,47.17603012,2.16206086
Foix,Midi-Pyrénées,42.96965617,1.60698545
Folligny,Basse-Normandie,48.82980544,-1.407546
Fons-St-Mamert,Languedoc-Roussillon,43.90733287,4.20662725
Fontainebleau-Avon,Ile de France,48.41621433,2.72678747
Fontaine-le-Port,Ile de France,48.48711618,2.75322718
Fontaines-d'Ozillac,Poitou-Charentes,45.387559,-0.38395914
Fontaines-Mercurey,Bourgogne,46.8512684,4.77494912
Fontan-Saorge,Provence-Alpes-CA,43.99699563,7.55161984
Fontenay-le-Fleury,Ile de France,48.80709598,2.04125013
Fontenoy-sur-Moselle,Lorraine,48.71140483,5.97988401
Fontpédrouse-St-Thomas-les-Bains,Languedoc-Roussillon,42.51497421,2.19085931
Font-Romeu-Odeillo-Via,Languedoc-Roussillon,42.49093617,2.04278217
Forbach,Lorraine,49.1894824,6.90043366
Forges-les-Eaux,Haute-Normandie,49.61385595,1.5532607
Formerie,Picardie,49.65468229,1.72369955
Fors,Poitou-Charentes,46.23461317,-0.40670588
Fos-sur-Mer,Provence-Alpes-CA,43.42799665,4.97488683
Foucart-Alvimare,Haute-Normandie,49.60831952,0.59693239
Fouday,Alsace,48.42479083,7.1872515
Foug,Lorraine,48.67918572,5.79137739
Fougeray-Langon,Bretagne,47.73022604,-1.85117933
Fougeré,Pays de la Loire,46.6651894,-1.23194844
Fouilloy,Picardie,49.73697166,1.82677601
Fouquereuil,Nord Pas de Calais,50.52548058,2.60720805
Fourchambault,Bourgogne,47.01916641,3.0873153
Fourmies,Nord Pas de Calais,50.01541555,4.05374121
Fours,Bourgogne,46.82370369,3.72337076
Fraisse-Unieux,Rhône-Alpes,45.3949898,4.2608222
Francheville,Rhône-Alpes,45.73139051,4.77027594
Franconville-Plessis-Bouchard,Ile de France,48.99355641,2.23498585
Franois,Franche-Comté,47.22744859,5.93751948
Frasne,Franche-Comté,46.85783704,6.15769986
Freistroff,Lorraine,49.27760089,6.49083155
Fréjus,Provence-Alpes-CA,43.4317156,6.73327974
Fréjus-St-Raphaël,Provence-Alpes-CA,43.42878596,6.75500346
Saint-Sébastien-Frêne-Rond,Pays de la Loire,47.19056664,-1.4960359
Frénouville-Cagny,Basse-Normandie,49.14042683,-0.25843422
Frépillon,Ile de France,49.04578602,2.19710977
Fresnoy-le-Grand,Picardie,49.95014405,3.43260441
Fressies,Nord Pas de Calais,50.25087289,3.18925069
Fréteval-Morée,Centre,47.89204033,1.21187829
Fretin (Nord),Nord Pas de Calais,50.56106839,3.14840175
Frévin-Capelle,Nord Pas de Calais,50.34723097,2.63452156
Fromental,Limousin,46.171311,1.43246372
Froncles-Buxières,Champagne-Ardenne,48.29663752,5.1416018
Frontenex,Rhône-Alpes,45.63059898,6.31431679
Frontignan,Languedoc-Roussillon,43.4445943,3.7590186
Fronville-St-Urbain,Champagne-Ardenne,48.40131855,5.15608317
Frouard,Lorraine,48.7553888,6.14464784
Frynaudour,Bretagne,48.72815763,-3.12860886
Fumay,Champagne-Ardenne,49.98621681,4.69199918
Futuroscope,Poitou-Charentes,46.6702251,0.3781051
Gadagne,Provence-Alpes-CA,43.9298604,4.95692511
Gagny,Ile de France,48.88348461,2.52648804
Gaillac,Midi-Pyrénées,43.90611992,1.8944121
Gaillon-Aubevoye,Haute-Normandie,49.17467607,1.35263053
Gallargues,Languedoc-Roussillon,43.71601189,4.17105181
Galuzot,Bourgogne,46.64245937,4.33008397
Gambsheim,Alsace,48.69492358,7.8789028
Gammal,Languedoc-Roussillon,44.27041459,4.14665846
Gan,Aquitaine,43.23429327,-0.39147778
Gandrange-Amnéville,Lorraine,49.26089214,6.13580286
Gannat,Auvergne,46.0975961,3.20486752
